payment_id,order_id,payment_method,amount
11545,11545,UPI,13659.36
11546,11546,Credit Card,93314.5
11547,11547,UPI,8680.52
11548,11548,UPI,24073.96
11549,11549,UPI,23563.19
11550,11550,Cash on Delivery,14507.32
11551,11551,UPI,54141.84
11552,11552,Net Banking,33282.18
11553,11553,Debit Card,5489.39
11554,11554,UPI,6247.2
11555,11555,UPI,46522.22
11556,11556,Cash on Delivery,2555.02
11557,11557,UPI,18709.09
11558,11558,UPI,96216.58
11559,11559,Credit Card,17608.44
11560,11560,Wallet,3079.2
11561,11561,Credit Card,6597.7
11562,11562,UPI,4035.08
11563,11563,UPI,78631.54
11564,11564,UPI,2543.2
11565,11565,Credit Card,1230.18
11566,11566,UPI,4016.21
11567,11567,Credit Card,38063.77
11568,11568,UPI,20214.13
11569,11569,UPI,526.02
11570,11570,Wallet,739.87
11571,11571,Credit Card,33138.64
11572,11572,Debit Card,22282.44
11573,11573,Credit Card,13144.62
11574,11574,Credit Card,44109.76
11575,11575,UPI,58407.8
11576,11576,UPI,5715.46
11577,11577,Wallet,52470.12
11578,11578,UPI,4427.4
11579,11579,Debit Card,97003.14
11580,11580,UPI,10081.68
11581,11581,Wallet,1156.67
11582,11582,UPI,4113.47
11583,11583,Credit Card,4808.78
11584,11584,UPI,32577.83
11585,11585,UPI,110098.39
11586,11586,Cash on Delivery,151365.09
11587,11587,UPI,87041.38
11588,11588,Net Banking,2268.72
11589,11589,UPI,26595.43
11590,11590,UPI,17438.55
11591,11591,Cash on Delivery,1192.41
11592,11592,Credit Card,19598.12
11593,11593,UPI,57502.06
11594,11594,Wallet,73060.14
11595,11595,Net Banking,53548.29
11596,11596,Credit Card,18893.53
11597,11597,UPI,16785.66
11598,11598,Wallet,26056.66
11599,11599,Credit Card,42887.94
11600,11600,UPI,22940.29
11601,11601,Wallet,52440.48
11602,11602,Debit Card,9836.7
11603,11603,Cash on Delivery,4848.4
11604,11604,Credit Card,29796.41
11605,11605,Debit Card,42098.91
11606,11606,UPI,146824.92
11607,11607,UPI,151861.41
11608,11608,Credit Card,1513.24
11609,11609,UPI,1890.28
11610,11610,Cash on Delivery,38798.07
11611,11611,Credit Card,22414.35
11612,11612,UPI,75239.68
11613,11613,Credit Card,7798.86
11614,11614,UPI,3807.38
11615,11615,Net Banking,1971.96
11616,11616,Credit Card,1371.02
11617,11617,UPI,62875.07
11618,11618,Net Banking,15195.58
11619,11619,Credit Card,48673.54
11620,11620,UPI,9782.62
11621,11621,Credit Card,75822.02
11622,11622,Net Banking,26827.51
11623,11623,UPI,7482.52
11624,11624,Debit Card,6060.8
11625,11625,UPI,24737.05
11626,11626,UPI,66101.34
11627,11627,Credit Card,17540.4
11628,11628,Credit Card,220878.19
11629,11629,UPI,475.4
11630,11630,Wallet,61685.5
11631,11631,Credit Card,70790.15
11632,11632,UPI,6195.48
11633,11633,Wallet,10260.08
11634,11634,Wallet,43545.26
11635,11635,Cash on Delivery,6521.23
11636,11636,UPI,1454.86
11637,11637,UPI,13373.19
11638,11638,UPI,70231.9
11639,11639,Net Banking,4864.87
11640,11640,Cash on Delivery,30375.07
11641,11641,UPI,18499.82
11642,11642,Net Banking,1725.0
11643,11643,UPI,3106.6
11644,11644,UPI,6948.1
11645,11645,UPI,224089.32
11646,11646,Debit Card,43725.28
11647,11647,UPI,62323.01
11648,11648,UPI,7079.2
11649,11649,Credit Card,10193.32
11650,11650,Credit Card,127925.29
11651,11651,UPI,7750.29
11652,11652,UPI,4742.71
11653,11653,Credit Card,10316.56
11654,11654,Net Banking,3853.0
11655,11655,UPI,9599.27
11656,11656,Wallet,21805.6
11657,11657,Credit Card,17037.9
11658,11658,Credit Card,87849.28
11659,11659,Debit Card,1139.09
11660,11660,UPI,45895.71
11661,11661,UPI,16254.36
11662,11662,Cash on Delivery,9314.05
11663,11663,Credit Card,2141.86
11664,11664,Wallet,150478.42
11665,11665,Debit Card,4820.64
11666,11666,Debit Card,98046.36
11667,11667,Cash on Delivery,24882.87
11668,11668,Debit Card,40356.94
11669,11669,Credit Card,45044.85
11670,11670,UPI,68556.47
11671,11671,Credit Card,7155.22
11672,11672,Credit Card,13297.14
11673,11673,Credit Card,5481.02
11674,11674,Credit Card,2135.61
11675,11675,Wallet,12805.26
11676,11676,Debit Card,1917.19
11677,11677,UPI,4563.09
11678,11678,Cash on Delivery,30196.86
11679,11679,Net Banking,8439.0
11680,11680,UPI,38254.2
11681,11681,Debit Card,1763.51
11682,11682,Credit Card,41520.3
11683,11683,UPI,29002.46
11684,11684,Credit Card,109928.88
11685,11685,Debit Card,261177.6
11686,11686,Cash on Delivery,64877.56
11687,11687,Debit Card,36919.96
11688,11688,Wallet,1185.35
11689,11689,Debit Card,2026.03
11690,11690,Net Banking,48079.71
11691,11691,Net Banking,13857.4
11692,11692,Cash on Delivery,75451.41
11693,11693,UPI,7795.96
11694,11694,UPI,18063.14
11695,11695,Credit Card,949.47
11696,11696,Credit Card,2332.67
11697,11697,Debit Card,10932.08
11698,11698,UPI,55762.39
11699,11699,UPI,13817.93
11700,11700,UPI,48925.26
11701,11701,Debit Card,134504.5
11702,11702,UPI,58413.25
11703,11703,Debit Card,70681.08
11704,11704,Cash on Delivery,60663.92
11705,11705,Credit Card,10575.48
11706,11706,Credit Card,63370.73
11707,11707,UPI,28958.68
11708,11708,Debit Card,5510.32
11709,11709,Credit Card,16668.18
11710,11710,Credit Card,10143.03
11711,11711,Credit Card,28918.69
11712,11712,Debit Card,21975.38
11713,11713,Wallet,41934.65
11714,11714,UPI,5877.06
11715,11715,Credit Card,5671.71
11716,11716,UPI,3046.55
11717,11717,Cash on Delivery,5214.6
11718,11718,UPI,118763.84
11719,11719,UPI,10135.42
11720,11720,Wallet,35051.23
11721,11721,UPI,36108.36
11722,11722,Wallet,4455.68
11723,11723,Credit Card,3440.13
11724,11724,Credit Card,79378.58
11725,11725,Debit Card,64015.5
11726,11726,Cash on Delivery,12023.16
11727,11727,Debit Card,3631.17
11728,11728,Credit Card,44303.0
11729,11729,Credit Card,21010.52
11730,11730,UPI,19679.76
11731,11731,Credit Card,102424.88
11732,11732,Cash on Delivery,17782.61
11733,11733,Debit Card,11086.14
11734,11734,Credit Card,12963.99
11735,11735,Wallet,97357.82
11736,11736,UPI,10773.52
11737,11737,Wallet,2639.01
11738,11738,Credit Card,24665.72
11739,11739,Credit Card,1917.24
11740,11740,Net Banking,2245.93
11741,11741,Credit Card,5818.3
11742,11742,Net Banking,358511.34
11743,11743,Net Banking,14412.74
11744,11744,Debit Card,7514.64
11745,11745,UPI,97660.4
11746,11746,Wallet,53045.5
11747,11747,UPI,25947.9
11748,11748,Credit Card,7507.48
11749,11749,Net Banking,42455.44
11750,11750,Net Banking,52308.4
11751,11751,UPI,35447.37
11752,11752,Credit Card,34747.5
11753,11753,UPI,126618.93
11754,11754,Net Banking,102776.92
11755,11755,UPI,2265.2
11756,11756,UPI,13202.21
11757,11757,Cash on Delivery,51003.0
11758,11758,UPI,1067.4
11759,11759,Credit Card,4753.15
11760,11760,Credit Card,5558.14
11761,11761,Credit Card,50488.17
11762,11762,UPI,101639.74
11763,11763,Debit Card,112090.09
11764,11764,Debit Card,818.12
11765,11765,UPI,7985.02
11766,11766,Net Banking,21949.08
11767,11767,Debit Card,3204.46
11768,11768,UPI,11162.94
11769,11769,Net Banking,2558.29
11770,11770,UPI,57720.44
11771,11771,Credit Card,103675.89
11772,11772,UPI,13019.2
11773,11773,UPI,55386.13
11774,11774,Cash on Delivery,17180.03
11775,11775,UPI,36793.1
11776,11776,UPI,317356.88
11777,11777,UPI,2406.48
11778,11778,Credit Card,7775.88
11779,11779,UPI,420.71
11780,11780,Debit Card,1591.05
11781,11781,UPI,123196.46
11782,11782,Credit Card,49546.08
11783,11783,UPI,7095.38
11784,11784,Debit Card,1543.03
11785,11785,Net Banking,24390.53
11786,11786,UPI,1984.58
11787,11787,Debit Card,206453.11
11788,11788,Debit Card,43073.11
11789,11789,Credit Card,3079.89
11790,11790,UPI,617.6
11791,11791,UPI,2683.99
11792,11792,Credit Card,34663.38
11793,11793,Net Banking,19153.71
11794,11794,UPI,1299.43
11795,11795,UPI,1136.65
11796,11796,Debit Card,11248.43
11797,11797,UPI,41926.51
11798,11798,Credit Card,65606.57
11799,11799,UPI,6503.87
11800,11800,Cash on Delivery,5124.97
11801,11801,UPI,121674.28
11802,11802,UPI,15300.22
11803,11803,Cash on Delivery,1108.79
11804,11804,Credit Card,9084.07
11805,11805,Net Banking,1869.58
11806,11806,UPI,101864.25
11807,11807,Cash on Delivery,713.56
11808,11808,Credit Card,10338.47
11809,11809,Credit Card,3973.2
11810,11810,UPI,5768.19
11811,11811,Wallet,52497.04
11812,11812,UPI,54016.34
11813,11813,Cash on Delivery,2506.64
11814,11814,UPI,4391.53
11815,11815,UPI,7532.77
11816,11816,UPI,15758.26
11817,11817,Credit Card,7315.57
11818,11818,Wallet,22369.19
11819,11819,Cash on Delivery,21635.43
11820,11820,Net Banking,45286.59
11821,11821,Wallet,6189.83
11822,11822,UPI,5077.24
11823,11823,Debit Card,8202.47
11824,11824,Credit Card,4224.25
11825,11825,UPI,41923.65
11826,11826,Cash on Delivery,2720.56
11827,11827,UPI,2871.62
11828,11828,UPI,55507.08
11829,11829,Credit Card,5431.01
11830,11830,UPI,4129.4
11831,11831,Credit Card,17645.24
11832,11832,Credit Card,437.42
11833,11833,UPI,1064.77
11834,11834,Debit Card,6842.96
11835,11835,Credit Card,13619.6
11836,11836,Wallet,13764.68
11837,11837,Net Banking,45748.17
11838,11838,Cash on Delivery,8161.92
11839,11839,Net Banking,13226.0
11840,11840,Credit Card,46310.16
11841,11841,UPI,58063.74
11842,11842,UPI,55898.28
11843,11843,Net Banking,27639.37
11844,11844,Credit Card,21859.47
11845,11845,UPI,7899.83
11846,11846,Net Banking,8611.65
11847,11847,UPI,4723.02
11848,11848,UPI,61132.19
11849,11849,UPI,32527.7
11850,11850,Cash on Delivery,47889.44
11851,11851,Net Banking,2057.68
11852,11852,UPI,437.38
11853,11853,Cash on Delivery,5565.3
11854,11854,Cash on Delivery,1859.17
11855,11855,UPI,21170.37
11856,11856,Debit Card,2189.9
11857,11857,Net Banking,34050.38
11858,11858,Credit Card,1389.79
11859,11859,UPI,81416.03
11860,11860,Net Banking,11798.48
11861,11861,Net Banking,678.89
11862,11862,UPI,3854.61
11863,11863,UPI,41378.42
11864,11864,Credit Card,163250.24
11865,11865,Credit Card,4835.56
11866,11866,Wallet,12820.7
11867,11867,Debit Card,28963.43
11868,11868,UPI,17719.92
11869,11869,UPI,61414.42
11870,11870,Cash on Delivery,71887.3
11871,11871,Credit Card,31586.45
11872,11872,UPI,1437.71
11873,11873,Credit Card,16277.93
11874,11874,Cash on Delivery,10663.96
11875,11875,Wallet,49721.4
11876,11876,UPI,94423.82
11877,11877,Wallet,98790.46
11878,11878,Cash on Delivery,37894.61
11879,11879,UPI,151064.0
11880,11880,UPI,12356.21
11881,11881,Net Banking,1667.51
11882,11882,Net Banking,5600.48
11883,11883,UPI,2140.07
11884,11884,UPI,86477.18
11885,11885,UPI,18924.37
11886,11886,Credit Card,2510.56
11887,11887,UPI,68571.91
11888,11888,Cash on Delivery,7083.26
11889,11889,Cash on Delivery,5432.55
11890,11890,Debit Card,34477.21
11891,11891,UPI,1470.63
11892,11892,Net Banking,323198.26
11893,11893,Credit Card,10192.38
11894,11894,Credit Card,2713.56
11895,11895,Cash on Delivery,16061.37
11896,11896,Wallet,17677.09
11897,11897,UPI,21094.86
11898,11898,Cash on Delivery,29248.65
11899,11899,Cash on Delivery,77492.66
11900,11900,Wallet,2632.49
11901,11901,Debit Card,4288.08
11902,11902,UPI,14530.69
11903,11903,Wallet,18743.97
11904,11904,Credit Card,16906.09
11905,11905,Debit Card,127474.75
11906,11906,Debit Card,1232.09
11907,11907,Debit Card,29936.77
11908,11908,Credit Card,3395.95
11909,11909,Debit Card,13195.92
11910,11910,Cash on Delivery,3331.96
11911,11911,UPI,11217.8
11912,11912,UPI,28221.54
11913,11913,Debit Card,1611.98
11914,11914,Debit Card,56029.24
11915,11915,Net Banking,13675.03
11916,11916,UPI,73746.13
11917,11917,UPI,19172.58
11918,11918,UPI,30924.57
11919,11919,Debit Card,12076.5
11920,11920,Cash on Delivery,16861.26
11921,11921,UPI,39705.05
11922,11922,Cash on Delivery,4648.98
11923,11923,Wallet,6894.61
11924,11924,UPI,1860.68
11925,11925,Credit Card,5560.85
11926,11926,UPI,101576.1
11927,11927,Credit Card,662.84
11928,11928,Net Banking,18221.72
11929,11929,UPI,98761.59
11930,11930,Net Banking,425.14
11931,11931,UPI,104680.36
11932,11932,Wallet,35457.58
11933,11933,Credit Card,76272.59
11934,11934,Wallet,50026.1
11935,11935,Debit Card,28112.38
11936,11936,UPI,13683.96
11937,11937,Cash on Delivery,65719.75
11938,11938,Credit Card,11306.78
11939,11939,Cash on Delivery,4979.01
11940,11940,Debit Card,41303.95
11941,11941,Net Banking,30591.13
11942,11942,Credit Card,6777.6
11943,11943,Credit Card,47154.03
11944,11944,Net Banking,30410.04
11945,11945,Credit Card,47520.54
11946,11946,Credit Card,36792.67
11947,11947,Debit Card,10635.88
11948,11948,Debit Card,117424.97
11949,11949,Debit Card,71917.03
11950,11950,UPI,57978.79
11951,11951,Credit Card,77122.02
11952,11952,Credit Card,16920.92
11953,11953,Credit Card,49148.32
11954,11954,Cash on Delivery,37725.02
11955,11955,UPI,741.88
11956,11956,UPI,39997.31
11957,11957,Debit Card,2748.89
11958,11958,Cash on Delivery,11277.85
11959,11959,UPI,17705.4
11960,11960,UPI,34037.77
11961,11961,Credit Card,11917.81
11962,11962,UPI,108065.05
11963,11963,UPI,10136.56
11964,11964,Credit Card,6855.91
11965,11965,Net Banking,758.32
11966,11966,UPI,56723.08
11967,11967,UPI,1652.97
11968,11968,UPI,1483.31
11969,11969,Credit Card,13379.36
11970,11970,Credit Card,42097.69
11971,11971,Wallet,6361.22
11972,11972,UPI,8173.71
11973,11973,Credit Card,126970.46
11974,11974,UPI,8969.16
11975,11975,Credit Card,30864.77
11976,11976,Wallet,15431.21
11977,11977,UPI,61139.68
11978,11978,UPI,15620.73
11979,11979,UPI,144351.94
11980,11980,UPI,3275.46
11981,11981,Credit Card,3730.56
11982,11982,Cash on Delivery,73055.83
11983,11983,UPI,97796.3
11984,11984,Net Banking,48162.4
11985,11985,Credit Card,140356.56
11986,11986,Credit Card,7989.57
11987,11987,UPI,6859.11
11988,11988,Cash on Delivery,41529.78
11989,11989,Cash on Delivery,2643.92
11990,11990,UPI,6933.32
11991,11991,UPI,1394.18
11992,11992,UPI,5487.12
11993,11993,Wallet,4697.89
11994,11994,UPI,1255.89
11995,11995,Net Banking,2209.3
11996,11996,UPI,12397.14
11997,11997,UPI,20676.04
11998,11998,UPI,748.86
11999,11999,UPI,11341.65
12000,12000,Net Banking,7695.18
12001,12001,UPI,13499.82
12002,12002,Net Banking,16217.09
12003,12003,Debit Card,99962.16
12004,12004,UPI,44257.83
12005,12005,Cash on Delivery,9474.12
12006,12006,Wallet,157897.05
12007,12007,Debit Card,14252.27
12008,12008,Credit Card,178879.26
12009,12009,Credit Card,36415.31
12010,12010,UPI,11673.54
12011,12011,Credit Card,62161.07
12012,12012,Net Banking,11175.12
12013,12013,Credit Card,26223.04
12014,12014,UPI,17389.44
12015,12015,UPI,7086.87
12016,12016,Credit Card,26697.98
12017,12017,UPI,3089.02
12018,12018,Cash on Delivery,91632.24
12019,12019,Credit Card,21860.99
12020,12020,Wallet,2833.13
12021,12021,Cash on Delivery,77186.88
12022,12022,UPI,3255.01
12023,12023,Wallet,3613.75
12024,12024,Debit Card,43013.06
12025,12025,UPI,6880.74
12026,12026,Net Banking,13574.98
12027,12027,Net Banking,9241.2
12028,12028,UPI,73683.07
12029,12029,UPI,3714.62
12030,12030,UPI,745.51
12031,12031,UPI,1418.38
12032,12032,Debit Card,242640.27
12033,12033,Credit Card,85754.04
12034,12034,UPI,4748.79
12035,12035,Wallet,190691.61
12036,12036,Debit Card,65702.54
12037,12037,UPI,1386.73
12038,12038,Credit Card,6554.16
12039,12039,UPI,78790.44
12040,12040,UPI,28920.65
12041,12041,Debit Card,25955.46
12042,12042,UPI,1659.64
12043,12043,UPI,18451.21
12044,12044,UPI,79535.99
12045,12045,UPI,14893.93
12046,12046,Credit Card,2893.33
12047,12047,UPI,13291.9
12048,12048,UPI,2714.71
12049,12049,Wallet,1193.29
12050,12050,UPI,9555.72
12051,12051,UPI,17254.54
12052,12052,UPI,172899.59
12053,12053,Credit Card,87587.92
12054,12054,Wallet,19870.58
12055,12055,UPI,8224.02
12056,12056,Debit Card,28889.72
12057,12057,Debit Card,29829.67
12058,12058,Wallet,1838.39
12059,12059,UPI,54798.73
12060,12060,Credit Card,719.24
12061,12061,Cash on Delivery,37822.44
12062,12062,UPI,8704.8
12063,12063,Net Banking,633.77
12064,12064,Credit Card,6159.39
12065,12065,UPI,28509.34
12066,12066,Credit Card,53776.83
12067,12067,Credit Card,6295.6
12068,12068,UPI,54787.78
12069,12069,UPI,2012.19
12070,12070,Net Banking,19057.23
12071,12071,Credit Card,61631.54
12072,12072,Cash on Delivery,23381.7
12073,12073,UPI,25370.71
12074,12074,Credit Card,8604.83
12075,12075,Wallet,330876.56
12076,12076,UPI,10355.61
12077,12077,Wallet,81082.35
12078,12078,UPI,164848.11
12079,12079,Credit Card,37022.02
12080,12080,UPI,1549.68
12081,12081,Credit Card,624.59
12082,12082,Debit Card,200626.74
12083,12083,Cash on Delivery,14267.34
12084,12084,UPI,5191.72
12085,12085,Net Banking,32017.79
12086,12086,UPI,12019.09
12087,12087,UPI,1079.51
12088,12088,Cash on Delivery,32498.44
12089,12089,UPI,2265.09
12090,12090,UPI,63926.42
12091,12091,Credit Card,12257.29
12092,12092,UPI,9927.1
12093,12093,Credit Card,59117.99
12094,12094,UPI,35483.74
12095,12095,UPI,40326.2
12096,12096,Wallet,16573.09
12097,12097,Net Banking,1541.12
12098,12098,Credit Card,16677.29
12099,12099,Net Banking,9783.17
12100,12100,UPI,10335.87
12101,12101,Debit Card,16114.86
12102,12102,Credit Card,3822.74
12103,12103,Wallet,4533.83
12104,12104,Credit Card,125275.46
12105,12105,Credit Card,15377.97
12106,12106,Credit Card,10040.72
12107,12107,UPI,55909.08
12108,12108,Net Banking,124289.43
12109,12109,Debit Card,3151.54
12110,12110,Cash on Delivery,51707.67
12111,12111,Debit Card,50614.88
12112,12112,UPI,3662.99
12113,12113,Net Banking,30482.47
12114,12114,Wallet,5395.62
12115,12115,Debit Card,34534.96
12116,12116,UPI,7096.17
12117,12117,Credit Card,1840.8
12118,12118,Debit Card,79870.38
12119,12119,UPI,41742.4
12120,12120,UPI,79797.29
12121,12121,Net Banking,14493.6
12122,12122,Net Banking,9094.77
12123,12123,Credit Card,13224.86
12124,12124,UPI,56527.62
12125,12125,Credit Card,66506.0
12126,12126,UPI,9505.17
12127,12127,UPI,105942.5
12128,12128,UPI,17992.1
12129,12129,UPI,2902.59
12130,12130,Net Banking,98947.96
12131,12131,Debit Card,20188.02
12132,12132,UPI,58325.84
12133,12133,UPI,2183.42
12134,12134,UPI,837.55
12135,12135,Net Banking,6179.74
12136,12136,Cash on Delivery,17178.35
12137,12137,UPI,1641.16
12138,12138,UPI,1017.67
12139,12139,Debit Card,29602.78
12140,12140,Debit Card,2290.89
12141,12141,Debit Card,66000.16
12142,12142,Credit Card,122306.0
12143,12143,Wallet,2836.59
12144,12144,UPI,86598.43
12145,12145,Debit Card,109328.76
12146,12146,Credit Card,66421.86
12147,12147,Net Banking,2044.18
12148,12148,UPI,62836.4
12149,12149,Wallet,395.62
12150,12150,Credit Card,6341.93
12151,12151,UPI,47788.86
12152,12152,Wallet,3593.44
12153,12153,Credit Card,85661.12
12154,12154,Wallet,53651.02
12155,12155,UPI,86628.42
12156,12156,Credit Card,90041.02
12157,12157,UPI,3908.73
12158,12158,Net Banking,21666.7
12159,12159,UPI,1676.96
12160,12160,Credit Card,85479.25
12161,12161,Cash on Delivery,106854.91
12162,12162,Credit Card,28694.94
12163,12163,UPI,208564.58
12164,12164,UPI,31334.11
12165,12165,Debit Card,66739.9
12166,12166,UPI,10814.38
12167,12167,Debit Card,36870.71
12168,12168,Credit Card,1460.95
12169,12169,Credit Card,145973.48
12170,12170,Debit Card,18063.14
12171,12171,Net Banking,141796.35
12172,12172,UPI,19720.35
12173,12173,Net Banking,22545.32
12174,12174,Cash on Delivery,1038.41
12175,12175,UPI,29709.39
12176,12176,Debit Card,11758.3
12177,12177,UPI,1791.25
12178,12178,Cash on Delivery,3884.31
12179,12179,Net Banking,16354.42
12180,12180,Cash on Delivery,10677.83
12181,12181,UPI,42266.42
12182,12182,Cash on Delivery,18695.61
12183,12183,UPI,67243.77
12184,12184,Cash on Delivery,4475.22
12185,12185,Credit Card,48845.8
12186,12186,Cash on Delivery,5665.77
12187,12187,Net Banking,18140.03
12188,12188,UPI,42633.61
12189,12189,Credit Card,139804.86
12190,12190,Debit Card,23129.16
12191,12191,UPI,42856.27
12192,12192,Wallet,36171.25
12193,12193,UPI,61485.76
12194,12194,Cash on Delivery,16247.02
12195,12195,Credit Card,15766.57
12196,12196,UPI,34248.04
12197,12197,Debit Card,60188.64
12198,12198,Credit Card,85307.3
12199,12199,UPI,15673.87
12200,12200,UPI,425456.76
12201,12201,UPI,15036.51
12202,12202,Credit Card,272262.91
12203,12203,UPI,5256.24
12204,12204,UPI,5131.81
12205,12205,UPI,39556.39
12206,12206,Cash on Delivery,18395.16
12207,12207,UPI,146304.1
12208,12208,Credit Card,1275.16
12209,12209,Debit Card,16227.91
12210,12210,UPI,58085.22
12211,12211,Net Banking,5566.48
12212,12212,Cash on Delivery,119910.95
12213,12213,Credit Card,14933.33
12214,12214,Credit Card,17966.7
12215,12215,Cash on Delivery,381.38
12216,12216,Wallet,22835.49
12217,12217,Cash on Delivery,138238.59
12218,12218,UPI,34444.57
12219,12219,UPI,16883.61
12220,12220,UPI,75910.38
12221,12221,Wallet,1271.56
12222,12222,UPI,4919.01
12223,12223,Credit Card,2933.39
12224,12224,UPI,260218.12
12225,12225,UPI,53436.95
12226,12226,Credit Card,227406.4
12227,12227,UPI,58297.09
12228,12228,Cash on Delivery,79581.56
12229,12229,UPI,2495.14
12230,12230,Wallet,1815.26
12231,12231,Cash on Delivery,72013.79
12232,12232,UPI,17688.24
12233,12233,Net Banking,19470.89
12234,12234,Cash on Delivery,64710.31
12235,12235,Cash on Delivery,13704.07
12236,12236,Credit Card,11497.12
12237,12237,Credit Card,4993.69
12238,12238,Credit Card,64158.84
12239,12239,UPI,63733.23
12240,12240,Credit Card,15276.45
12241,12241,Net Banking,46773.9
12242,12242,Debit Card,2139.0
12243,12243,Cash on Delivery,7171.55
12244,12244,UPI,7252.01
12245,12245,Credit Card,48905.02
12246,12246,UPI,12195.86
12247,12247,UPI,1155.08
12248,12248,UPI,4468.36
12249,12249,UPI,15352.87
12250,12250,Net Banking,4720.17
12251,12251,Credit Card,69454.44
12252,12252,Credit Card,8387.46
12253,12253,Credit Card,3132.92
12254,12254,Debit Card,16482.07
12255,12255,UPI,14927.72
12256,12256,UPI,10093.05
12257,12257,Debit Card,14006.54
12258,12258,Credit Card,173658.08
12259,12259,UPI,10263.75
12260,12260,UPI,52973.42
12261,12261,Net Banking,121211.7
12262,12262,Credit Card,161350.16
12263,12263,Debit Card,4000.22
12264,12264,Credit Card,19172.23
12265,12265,UPI,38671.32
12266,12266,UPI,50581.44
12267,12267,Credit Card,1411.01
12268,12268,Debit Card,6596.4
12269,12269,Debit Card,104895.05
12270,12270,Credit Card,379.54
12271,12271,Cash on Delivery,1718.67
12272,12272,Net Banking,25313.72
12273,12273,UPI,69874.62
12274,12274,Credit Card,35935.95
12275,12275,Credit Card,53997.94
12276,12276,UPI,2269.57
12277,12277,UPI,149745.24
12278,12278,Wallet,1654.81
12279,12279,Wallet,12859.3
12280,12280,UPI,1524.99
12281,12281,UPI,17390.24
12282,12282,Cash on Delivery,157298.34
12283,12283,Debit Card,3727.26
12284,12284,Net Banking,48372.57
12285,12285,Credit Card,72541.61
12286,12286,Credit Card,110252.5
12287,12287,UPI,3531.61
12288,12288,Debit Card,13618.09
12289,12289,Debit Card,12723.44
12290,12290,Cash on Delivery,147494.08
12291,12291,Debit Card,41722.1
12292,12292,Credit Card,3123.43
12293,12293,UPI,4476.07
12294,12294,Credit Card,14106.9
12295,12295,Debit Card,13379.63
12296,12296,UPI,6626.39
12297,12297,Net Banking,16050.29
12298,12298,Debit Card,29958.88
12299,12299,Net Banking,8085.83
12300,12300,Wallet,37094.5
12301,12301,Net Banking,2102.16
12302,12302,Credit Card,6604.45
12303,12303,UPI,582.22
12304,12304,UPI,15774.37
12305,12305,Debit Card,37206.22
12306,12306,Debit Card,1417.91
12307,12307,Net Banking,22003.08
12308,12308,Wallet,10868.61
12309,12309,Debit Card,9003.66
12310,12310,Wallet,35508.04
12311,12311,Credit Card,13156.43
12312,12312,UPI,93618.39
12313,12313,Credit Card,37100.46
12314,12314,UPI,64856.16
12315,12315,Credit Card,22613.15
12316,12316,Credit Card,17956.71
12317,12317,UPI,2361.02
12318,12318,UPI,26968.62
12319,12319,Credit Card,10879.38
12320,12320,Net Banking,13189.26
12321,12321,Credit Card,21375.31
12322,12322,UPI,16049.93
12323,12323,Cash on Delivery,99008.96
12324,12324,Credit Card,48880.28
12325,12325,Debit Card,1604.05
12326,12326,UPI,9213.89
12327,12327,Debit Card,6464.55
12328,12328,UPI,39846.14
12329,12329,Debit Card,154977.09
12330,12330,Debit Card,14290.26
12331,12331,Credit Card,132987.13
12332,12332,UPI,13579.36
12333,12333,Debit Card,148091.36
12334,12334,UPI,73399.37
12335,12335,Credit Card,87459.96
12336,12336,Debit Card,9750.57
12337,12337,UPI,25070.13
12338,12338,UPI,3620.36
12339,12339,UPI,5535.56
12340,12340,UPI,15605.88
12341,12341,Credit Card,59711.47
12342,12342,Credit Card,46506.0
12343,12343,Debit Card,5366.62
12344,12344,Credit Card,90820.58
12345,12345,UPI,44099.88
12346,12346,UPI,43262.4
12347,12347,Credit Card,78450.03
12348,12348,UPI,41179.07
12349,12349,UPI,53830.29
12350,12350,Credit Card,7044.91
12351,12351,Net Banking,1213.55
12352,12352,UPI,48867.26
12353,12353,Wallet,3391.1
12354,12354,Cash on Delivery,233136.3
12355,12355,Net Banking,1065.64
12356,12356,UPI,6670.74
12357,12357,Wallet,115872.44
12358,12358,UPI,14712.66
12359,12359,Net Banking,35804.95
12360,12360,UPI,56296.71
12361,12361,Net Banking,1039.84
12362,12362,Credit Card,34477.92
12363,12363,Net Banking,1460.33
12364,12364,UPI,42055.73
12365,12365,UPI,39598.29
12366,12366,Debit Card,38002.32
12367,12367,Credit Card,137419.89
12368,12368,UPI,13281.86
12369,12369,Wallet,21664.37
12370,12370,UPI,982.78
12371,12371,UPI,14974.35
12372,12372,Debit Card,6701.83
12373,12373,UPI,1225.44
12374,12374,Credit Card,12347.47
12375,12375,Cash on Delivery,145352.14
12376,12376,UPI,20749.18
12377,12377,Cash on Delivery,26964.5
12378,12378,Wallet,2579.31
12379,12379,Credit Card,1773.91
12380,12380,Debit Card,20293.44
12381,12381,Credit Card,203026.52
12382,12382,Credit Card,16127.49
12383,12383,UPI,66234.71
12384,12384,UPI,8034.69
12385,12385,Credit Card,1000.15
12386,12386,UPI,14308.4
12387,12387,UPI,2510.01
12388,12388,UPI,111049.4
12389,12389,UPI,38736.24
12390,12390,UPI,22073.33
12391,12391,UPI,6787.85
12392,12392,UPI,1209.86
12393,12393,Cash on Delivery,7495.38
12394,12394,Debit Card,1508.77
12395,12395,UPI,7869.4
12396,12396,UPI,31817.04
